observation_date,APU0000717311
1980-01-01,3.208
1980-02-01,3.258
1980-03-01,3.248
1980-04-01,3.209
1980-05-01,3.200
1980-06-01,3.181
1980-07-01,3.233
1980-08-01,3.230
1980-09-01,3.159
1980-10-01,3.053
1980-11-01,2.913
1980-12-01,2.818
1981-01-01,2.777
1981-02-01,2.595
1981-03-01,2.557
1981-04-01,2.562
1981-05-01,2.538
1981-06-01,2.517
1981-07-01,2.512
1981-08-01,2.492
1981-09-01,2.460
1981-10-01,2.451
1981-11-01,2.408
1981-12-01,2.457
1982-01-01,2.475
1982-02-01,2.552
1982-03-01,2.564
1982-04-01,2.585
1982-05-01,2.567
1982-06-01,2.527
1982-07-01,2.502
1982-08-01,2.515
1982-09-01,2.517
1982-10-01,2.500
1982-11-01,2.481
1982-12-01,2.501
1983-01-01,2.528
1983-02-01,2.519
1983-03-01,2.478
1983-04-01,2.466
1983-05-01,2.459
1983-06-01,2.470
1983-07-01,2.454
1983-08-01,2.451
1983-09-01,2.438
1983-10-01,2.432
1983-11-01,2.454
1983-12-01,2.437
1984-01-01,2.495
1984-02-01,2.546
1984-03-01,2.546
1984-04-01,2.549
1984-05-01,2.567
1984-06-01,2.598
1984-07-01,2.609
1984-08-01,2.606
1984-09-01,2.617
1984-10-01,2.616
1984-11-01,2.594
1984-12-01,2.593
1985-01-01,2.585
1985-02-01,2.594
1985-03-01,2.621
1985-04-01,2.603
1985-05-01,2.606
1985-06-01,2.614
1985-07-01,2.590
1985-08-01,2.564
1985-09-01,2.563
1985-10-01,2.573
1985-11-01,2.549
1985-12-01,2.505
1986-01-01,2.737
1986-02-01,3.554
1986-03-01,3.740
1986-04-01,3.706
1986-05-01,3.655
1986-06-01,3.646
1986-07-01,3.594
1986-08-01,3.462
1986-09-01,3.315
1986-10-01,3.269
1986-11-01,3.268
1986-12-01,3.247
1987-01-01,3.192
1987-02-01,3.087
1987-03-01,2.960
1987-04-01,2.865
1987-05-01,2.777
1987-06-01,2.737
1987-07-01,2.709
1987-08-01,2.636
1987-09-01,2.654
1987-10-01,2.670
1987-11-01,2.581
1987-12-01,2.553
1988-01-01,2.635
1988-02-01,2.665
1988-03-01,2.634
1988-04-01,2.699
1988-05-01,2.729
1988-06-01,2.735
1988-07-01,2.784
1988-08-01,2.834
1988-09-01,2.840
1988-10-01,2.855
1988-11-01,2.892
1988-12-01,2.925
1989-01-01,2.964
1989-02-01,3.052
1989-03-01,3.039
1989-04-01,3.115
1989-05-01,3.163
1989-06-01,3.167
1989-07-01,3.225
1989-08-01,3.171
1989-09-01,3.098
1989-10-01,3.038
1989-11-01,2.903
1989-12-01,2.937
1990-01-01,2.917
1990-02-01,2.965
1990-03-01,2.891
1990-04-01,2.885
1990-05-01,2.938
1990-06-01,2.977
1990-07-01,3.054
1990-08-01,3.027
1990-09-01,3.025
1990-10-01,3.030
1990-11-01,2.945
1990-12-01,2.941
1991-01-01,2.945
1991-02-01,2.971
1991-03-01,2.894
1991-04-01,2.924
1991-05-01,2.879
1991-06-01,2.866
1991-07-01,2.805
1991-08-01,2.724
1991-09-01,2.692
1991-10-01,2.706
1991-11-01,2.673
1991-12-01,2.625
1992-01-01,2.668
1992-02-01,2.688
1992-03-01,2.631
1992-04-01,2.612
1992-05-01,2.660
1992-06-01,2.625
1992-07-01,2.645
1992-08-01,2.613
1992-09-01,2.537
1992-10-01,2.492
1992-11-01,2.391
1992-12-01,2.364
1993-01-01,2.352
1993-02-01,2.452
1993-03-01,2.462
1993-04-01,2.477
1993-05-01,2.514
1993-06-01,2.533
1993-07-01,2.548
1993-08-01,2.500
1993-09-01,2.493
1993-10-01,2.415
1993-11-01,2.433
1993-12-01,2.480
1994-01-01,2.530
1994-02-01,2.529
1994-03-01,2.515
1994-04-01,2.516
1994-05-01,2.535
1994-06-01,2.598
1994-07-01,3.341
1994-08-01,4.480
1994-09-01,4.458
1994-10-01,4.450
1994-11-01,4.482
1994-12-01,4.382
1995-01-01,4.398
1995-02-01,4.234
1995-03-01,4.108
1995-04-01,4.084
1995-05-01,4.067
1995-06-01,4.059
1995-07-01,4.027
1995-08-01,4.051
1995-09-01,3.996
1995-10-01,3.865
1995-11-01,3.814
1995-12-01,3.752
1996-01-01,3.577
1996-02-01,3.590
1996-03-01,3.550
1996-04-01,3.527
1996-05-01,3.444
1996-06-01,3.438
1996-07-01,3.380
1996-08-01,3.390
1996-09-01,3.333
1996-10-01,3.344
1996-11-01,3.283
1996-12-01,3.307
1997-01-01,3.300
1997-02-01,3.316
1997-03-01,3.512
1997-04-01,3.894
1997-05-01,4.109
1997-06-01,4.428
1997-07-01,4.628
1997-08-01,4.669
1997-09-01,4.617
1997-10-01,4.392
1997-11-01,4.303
1997-12-01,4.161
1998-01-01,4.025
1998-02-01,3.973
1998-03-01,4.033
1998-04-01,3.959
1998-05-01,3.878
1998-06-01,3.786
1998-07-01,3.771
1998-08-01,3.704
1998-09-01,3.620
1998-10-01,3.503
1998-11-01,3.482
1998-12-01,3.446
1999-01-01,3.435
1999-02-01,3.428
1999-03-01,3.476
1999-04-01,3.466
1999-05-01,3.495
1999-06-01,3.421
1999-07-01,3.420
1999-08-01,3.428
1999-09-01,3.393
1999-10-01,3.482
1999-11-01,3.337
1999-12-01,3.347
2000-01-01,3.540
2000-02-01,3.677
2000-03-01,3.633
2000-04-01,3.584
2000-05-01,3.531
2000-06-01,3.431
2000-07-01,3.446
2000-08-01,3.444
2000-09-01,3.339
2000-10-01,3.317
2000-11-01,3.243
2000-12-01,3.212
2001-01-01,3.224
2001-02-01,3.217
2001-03-01,3.205
2001-04-01,3.128
2001-05-01,3.097
2001-06-01,3.156
2001-07-01,3.097
2001-08-01,3.046
2001-09-01,3.025
2001-10-01,3.015
2001-11-01,2.988
2001-12-01,2.913
2002-01-01,2.936
2002-02-01,2.946
2002-03-01,2.859
2002-04-01,2.976
2002-05-01,3.011
2002-06-01,2.938
2002-07-01,2.977
2002-08-01,2.929
2002-09-01,2.921
2002-10-01,2.872
2002-11-01,2.882
2002-12-01,2.838
2003-01-01,2.999
2003-02-01,2.924
2003-03-01,2.933
2003-04-01,3.008
2003-05-01,2.937
2003-06-01,2.931
2003-07-01,2.944
2003-08-01,2.921
2003-09-01,2.919
2003-10-01,2.825
2003-11-01,2.779
2003-12-01,2.875
2004-01-01,2.892
2004-02-01,2.856
2004-03-01,2.932
2004-04-01,2.908
2004-05-01,2.831
2004-06-01,2.750
2004-07-01,2.878
2004-08-01,2.878
2004-09-01,2.874
2004-10-01,2.840
2004-11-01,2.778
2004-12-01,2.776
2005-01-01,3.049
2005-02-01,2.940
2005-03-01,3.009
2005-04-01,3.240
2005-05-01,3.329
2005-06-01,3.416
2005-07-01,3.334
2005-08-01,3.482
2005-09-01,3.376
2005-10-01,3.447
2005-11-01,3.293
2005-12-01,3.235
2006-01-01,3.232
2006-02-01,3.174
2006-03-01,3.301
2006-04-01,3.292
2006-05-01,3.349
2006-06-01,3.158
2006-07-01,3.154
2006-08-01,3.196
2006-09-01,3.173
2006-10-01,3.138
2006-11-01,3.158
2006-12-01,3.113
2007-01-01,3.288
2007-02-01,3.456
2007-03-01,3.475
2007-04-01,3.437
2007-05-01,3.308
2007-06-01,3.407
2007-07-01,3.529
2007-08-01,3.497
2007-09-01,
2007-10-01,
2007-11-01,3.607
2007-12-01,3.685
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,
2008-07-01,
2008-08-01,
2008-09-01,
2008-10-01,
2008-11-01,
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,
2009-07-01,
2009-08-01,
2009-09-01,
2009-10-01,
2009-11-01,
2009-12-01,3.669
2010-01-01,3.811
2010-02-01,3.736
2010-03-01,3.565
2010-04-01,3.641
2010-05-01,3.664
2010-06-01,3.697
2010-07-01,3.857
2010-08-01,3.935
2010-09-01,4.174
2010-10-01,4.175
2010-11-01,4.467
2010-12-01,4.146
2011-01-01,4.417
2011-02-01,4.218
2011-03-01,4.642
2011-04-01,5.101
2011-05-01,5.129
2011-06-01,5.234
2011-07-01,5.547
2011-08-01,5.766
2011-09-01,5.651
2011-10-01,5.511
2011-11-01,5.636
2011-12-01,5.437
2012-01-01,5.497
2012-02-01,5.382
2012-03-01,5.558
2012-04-01,5.513
2012-05-01,5.596
2012-06-01,5.582
2012-07-01,5.723
2012-08-01,5.693
2012-09-01,5.693
2012-10-01,5.888
2012-11-01,6.066
2012-12-01,5.921
2013-01-01,5.902
2013-02-01,5.742
2013-03-01,6.014
2013-04-01,5.674
2013-05-01,5.678
2013-06-01,5.588
2013-07-01,5.394
2013-08-01,5.214
2013-09-01,5.091
2013-10-01,5.149
2013-11-01,5.040
2013-12-01,4.948
2014-01-01,5.025
2014-02-01,5.002
2014-03-01,5.005
2014-04-01,5.204
2014-05-01,5.153
2014-06-01,4.670
2014-07-01,5.099
2014-08-01,5.167
2014-09-01,5.215
2014-10-01,5.032
2014-11-01,4.713
2014-12-01,4.590
2015-01-01,4.738
2015-02-01,4.910
2015-03-01,4.827
2015-04-01,4.990
2015-05-01,4.715
2015-06-01,4.686
2015-07-01,4.790
2015-08-01,4.808
2015-09-01,4.669
2015-10-01,4.609
2015-11-01,4.412
2015-12-01,4.486
2016-01-01,4.498
2016-02-01,4.447
2016-03-01,4.405
2016-04-01,4.428
2016-05-01,4.443
2016-06-01,4.481
2016-07-01,4.428
2016-08-01,4.316
2016-09-01,4.372
2016-10-01,4.309
2016-11-01,4.306
2016-12-01,4.281
2017-01-01,4.468
2017-02-01,4.583
2017-03-01,4.650
2017-04-01,4.622
2017-05-01,4.597
2017-06-01,4.545
2017-07-01,4.335
2017-08-01,4.373
2017-09-01,4.323
2017-10-01,4.327
2017-11-01,4.324
